OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,x,y
15,Western Bluebird,1,No,Fence,,,,,,,,,,,,,,,,,,,,,7f85f596-cc25-498e-bdfd-5938a0dd2032,,,,,,,,,,,,,,,,6/24/2022 2:01:44 PM,ccber_user,6/24/2022 2:01:44 PM,ccber_user,-119.871746613364,34.4211029778048
16,Song Sparrow,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,beb02639-701b-4818-922f-847850be3961,,,,,,,,,,,,,,,,6/24/2022 2:02:00 PM,ccber_user,6/24/2022 2:02:00 PM,ccber_user,-119.872217804883,34.4209911629723
17,Western Bluebird,1,No,,,,fledgling,,,,,,,,,,,,,,,,,,bc096074-846e-44f5-b9b2-d828d879b396,,,,,,,,,,,,,,,,6/24/2022 2:04:18 PM,ccber_user,6/24/2022 2:04:18 PM,ccber_user,-119.871914675577,34.421006937934
18,Red-shouldered Hawk,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,a7a50389-52d5-4937-b311-29613996a58f,,,,,,,,,,,,,,,,6/24/2022 2:04:43 PM,ccber_user,6/24/2022 2:04:43 PM,ccber_user,-119.872692465696,34.4206555197229
19,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,8bedb08d-e9e0-4001-a0f3-87dee9a0b3be,,,,,Samsung SM-T713,3.29,3.29,34.4208361666667,-119.871901116667,-29.7,0.9,0.7,0.7,1,,6/24/2022 2:05:07 PM,ccber_user,6/24/2022 2:05:07 PM,ccber_user,-119.871901116406,34.4208361668496
20,Lesser Goldfinch,3,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,936838cb-90b1-4335-b672-36150da5a306,,,,,,,,,,,,,,,,6/24/2022 2:05:47 PM,ccber_user,6/24/2022 2:05:47 PM,ccber_user,-119.871718912914,34.4216449647623
21,Red-shouldered Hawk,1,Yes,Building,,,,,,,,,,,,,,,,,,,,,731c94a1-e1b3-4bbc-a0f4-1aad5b03cb2f,,,,,,,,,,,,,,,,6/24/2022 2:07:32 PM,ccber_user,6/24/2022 2:07:32 PM,ccber_user,-119.871021806779,34.4203617582459
22,Say's Phoebe,1,No,Other,,,sign post,,,,,,,,,,,,,,,,,,3cb1cd1a-0c48-4570-ae9c-ddbfeb4f20b8,,,,,,,,,,,,,,,,6/24/2022 2:13:37 PM,ccber_user,6/24/2022 2:13:37 PM,ccber_user,-119.871590050485,34.4218632683124
23,House Finch,4,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,969687c5-bec7-48ac-bbc3-e9c4d3d85fdd,,,,,,,,,,,,,,,,6/24/2022 2:15:13 PM,ccber_user,6/24/2022 2:15:13 PM,ccber_user,-119.871835328287,34.4218898908744
24,House Finch,4,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,fd58d8bf-a3fa-42d3-89a2-d8204303a723,,,,,,,,,,,,,,,,6/24/2022 2:15:48 PM,ccber_user,6/24/2022 2:15:48 PM,ccber_user,-119.871803055412,34.4219591086069
25,Hooded Oriole,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,0c7e91d9-1b1a-4ff5-977c-68bd026ead2d,,,,,,,,,,,,,,,,6/24/2022 2:21:51 PM,ccber_user,6/24/2022 2:21:51 PM,ccber_user,-119.872183881803,34.4225554447605
26,Anna's Hummingbird,3,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,c0d197c2-dca9-4c25-ab16-22096ada01c9,,,,,,,,,,,,,,,,6/24/2022 2:22:10 PM,ccber_user,6/24/2022 2:22:10 PM,ccber_user,-119.872358157663,34.422310521339
27,Allen's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,8cdd1ca0-6f8a-463f-bab9-cc3d4bbf3536,,,,,Samsung SM-T713,3.29,3.29,34.42246035,-119.8724359,-27,1,0.7,0.7,1,,6/24/2022 2:24:34 PM,ccber_user,6/24/2022 2:24:34 PM,ccber_user,-119.872435899665,34.4224603498677
28,Cliff Swallow,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,86235754-2239-4160-919d-67dbb961d0de,,,,,,,,,,,,,,,,6/24/2022 2:26:21 PM,ccber_user,6/24/2022 2:26:21 PM,ccber_user,-119.872674437407,34.4220709221449
29,Red-winged Blackbird,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,f2471019-91d6-4344-80cd-9b77e27f1c50,,,,,,,,,,,,,,,,6/24/2022 2:27:02 PM,ccber_user,6/24/2022 2:27:02 PM,ccber_user,-119.873223086162,34.4218579440954
30,Cassin's Kingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,78fd6174-907c-419e-9a79-285d35c95579,,,,,,,,,,,,,,,,6/24/2022 2:27:35 PM,ccber_user,6/24/2022 2:27:35 PM,ccber_user,-119.873600684907,34.4218925526114
31,Scaly-breasted Munia,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,6b20de73-8d6d-4537-b6ff-0581d0e32438,,,,,,,,,,,,,,,,6/24/2022 2:29:32 PM,ccber_user,6/24/2022 2:29:32 PM,ccber_user,-119.873697046289,34.421749171416
32,Mallard,5,No,Mud,,,,,,,,,,,,,,,,,,,,,c9cc20cd-76c2-4a53-a13c-bbc0cfdb2d80,,,,,,,,,,,,,,,,6/24/2022 2:30:08 PM,ccber_user,6/24/2022 2:30:08 PM,ccber_user,-119.873451767589,34.4218343626635
33,Black-crowned Night-Heron,2,No,Water - Wading,,,,,,,,,,,,,,,,,,,,,96031307-fef9-4468-a9f5-f5afff22b7b5,,,,,,,,,,,,,,,,6/24/2022 2:31:08 PM,ccber_user,6/24/2022 2:31:08 PM,ccber_user,-119.87326458204,34.4217651448279
34,Black-crowned Night-Heron,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,e128539e-e5eb-43dc-be94-f2462028f0fe,,,,,,,,,,,,,,,,6/24/2022 2:31:25 PM,ccber_user,6/24/2022 2:31:25 PM,ccber_user,-119.873367856856,34.4217917666802
35,Say's Phoebe,1,No,,,,,,,,,,,,,,,,,,,,,,eadf31ac-8d0a-4604-85d4-03b5157de57e,,,,,,,,,,,,,,,,6/24/2022 2:37:58 PM,ccber_user,6/24/2022 2:37:58 PM,ccber_user,-119.872251196161,34.4224999169916
36,Say's Phoebe,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,094065a6-dbdf-41d5-b219-0a4c50f103ef,,,,,,,,,,,,,,,,6/24/2022 2:39:45 PM,ccber_user,6/24/2022 2:39:45 PM,ccber_user,-119.87199300867,34.4229205451282
37,Red-winged Blackbird,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,8643dd84-fced-4a62-841b-d0d6441d19b6,,,,,,,,,,,,,,,,6/24/2022 2:43:34 PM,ccber_user,6/24/2022 2:43:34 PM,ccber_user,-119.873516315135,34.4218183892649
38,Bushtit,8,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,bf865de0-8d3a-44a6-9ab8-0bc8f2468a91,,,,,Samsung SM-T713,3.29,3.76,34.4214446166667,-119.874687,-29.4,1.1,0.7,0.8,1,,6/24/2022 2:48:43 PM,ccber_user,6/24/2022 2:48:43 PM,ccber_user,-119.874686999613,34.4214446163497
39,Oak Titmouse,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,f4560e55-4683-4a85-b17d-2c7e484d3130,,,,,,,,,,,,,,,,6/24/2022 2:49:03 PM,ccber_user,6/24/2022 2:49:03 PM,ccber_user,-119.875065439181,34.4215415167844
40,Lesser Goldfinch,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,26e4a7f3-1c36-443e-acb1-818fc0502282,,,,,,,,,,,,,,,,6/24/2022 2:49:22 PM,ccber_user,6/24/2022 2:49:22 PM,ccber_user,-119.875226806251,34.4213764578538
41,Cooper's Hawk,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,05dd6c2c-b1fd-4967-9e9e-43cd60eb8645,,,,,,,,,,,,,,,,6/24/2022 2:50:44 PM,ccber_user,6/24/2022 2:50:44 PM,ccber_user,-119.876201463961,34.4206150528574
42,House Finch,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,09a1e721-1c96-4889-93c5-b9030d707698,,,,,,,,,,,,,,,,6/24/2022 2:51:17 PM,ccber_user,6/24/2022 2:51:17 PM,ccber_user,-119.87552372191,34.4212167235965
43,Mallard,1,No,Water - Wading,,,,,,,,,,,,,,,,,,,,,c0f403d9-aad9-4f85-bbbb-3c18a3ad1fd6,,,,,,,,,,,,,,,,6/24/2022 2:54:11 PM,ccber_user,6/24/2022 2:54:11 PM,ccber_user,-119.876446741763,34.4199707816187
44,Mallard,2,No,Water - Wading,,,,,,,,,,,,,,,,,,,,,4b22eee8-9d40-4c9d-a945-25e09e837e5a,,,,,,,,,,,,,,,,6/24/2022 2:54:31 PM,ccber_user,6/24/2022 2:54:31 PM,ccber_user,-119.875954802754,34.4196992281159
45,House Finch,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,df87dcd9-9c4a-4dd2-9272-ed4ddcdb818f,,,,,,,,,,,,,,,,6/24/2022 2:59:10 PM,ccber_user,6/24/2022 2:59:10 PM,ccber_user,-119.876335629145,34.4204020718405
46,Lesser Goldfinch,1,No,Fence,,,,,,,,,,,,,,,,,,,,,855a8e42-6913-4509-aa11-c9e2c6333530,,,,,,,,,,,,,,,,6/24/2022 2:59:39 PM,ccber_user,6/24/2022 2:59:39 PM,ccber_user,-119.877028630878,34.420332852078
47,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,f28e0112-5f01-41cd-946d-f3c4c7015564,,,,,,,,,,,,,,,,6/24/2022 3:00:39 PM,ccber_user,6/24/2022 3:00:39 PM,ccber_user,-119.876460618039,34.4207588154041
48,Cooper's Hawk,1,Yes,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b00fb21a-22b4-46c2-8bb6-b980b4c2daa5,,,,,,,,,,,,,,,,6/24/2022 3:03:21 PM,ccber_user,6/24/2022 3:03:21 PM,ccber_user,-119.87758373313,34.4212806176324
49,California Towhee,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,ec2c9de4-8009-4a35-96cd-f8207223ba72,,,,,,,,,,,,,,,,6/24/2022 3:06:55 PM,ccber_user,6/24/2022 3:06:55 PM,ccber_user,-119.877796738057,34.4210197169254
50,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,6af5a873-ecc9-4f73-b403-29e5f34d509d,,,,,,,,,,,,,,,,6/24/2022 3:07:24 PM,ccber_user,6/24/2022 3:07:24 PM,ccber_user,-119.877525640877,34.4209025777037
51,Rock Pigeon (Feral Pigeon),3,No,Building,,,,,,,,,,,,,,,,,,,,,1924ec39-7354-42f0-af90-424233cf0942,,,,,,,,,,,,,,,,6/24/2022 3:11:43 PM,ccber_user,6/24/2022 3:11:43 PM,ccber_user,-119.878390569375,34.4218130650451
52,House Finch,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,ecb46d94-3790-4bf9-866d-2a9a16bb8673,,,,,,,,,,,,,,,,6/24/2022 3:13:03 PM,ccber_user,6/24/2022 3:13:03 PM,ccber_user,-119.878758486078,34.4216533308809
53,Mourning Dove,2,No,Flyover,,,,,,,,,,,,,,,,,,,,,ca5be95d-0054-4052-a325-c2ee1d287593,,,,,,,,,,,,,,,,6/24/2022 3:15:29 PM,ccber_user,6/24/2022 3:15:29 PM,ccber_user,-119.879107039595,34.4214776236889
54,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,47343e20-6c12-4025-8fd8-c25f05c6d676,,,,,,,,,,,,,,,,6/24/2022 3:20:10 PM,ccber_user,6/24/2022 3:20:10 PM,ccber_user,-119.879784781645,34.4215628152131
55,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,243996f6-59af-44d8-939c-8d55963d81aa,,,,,,,,,,,,,,,,6/24/2022 3:20:58 PM,ccber_user,6/24/2022 3:20:58 PM,ccber_user,-119.879462047507,34.4212912661397
56,Song Sparrow,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,74ce8548-e339-43ba-a8d1-815f24f81cb5,,,,,,,,,,,,,,,,6/24/2022 3:22:01 PM,ccber_user,6/24/2022 3:22:01 PM,ccber_user,-119.880107515784,34.4214340975409
57,House Finch,2,No,Fence,,,,,,,,,,,,,,,,,,,,,5d6ddb22-f4c9-4bf5-b3d4-a452847c975a,,,,,,,,,,,,,,,,6/24/2022 3:24:08 PM,ccber_user,6/24/2022 3:24:08 PM,ccber_user,-119.880436704319,34.4214074755747
58,House Sparrow,5,No,Building,,,,,,,,,,,,,,,,,,,,,c6247c38-0d47-4324-b760-f6389e8b6acd,,,,,,,,,,,,,,,,6/24/2022 3:25:06 PM,ccber_user,6/24/2022 3:25:06 PM,ccber_user,-119.880120425473,34.4219612197657
59,Common Yellowthroat,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,bc878f0c-caa4-4013-b51c-e0d0278c0092,,,,,,,,,,,,,,,,6/24/2022 3:25:26 PM,ccber_user,6/24/2022 3:25:26 PM,ccber_user,-119.880430249923,34.4218813528633
60,Black Phoebe,1,No,Mud,,,,,,,,,,,,,,,,,,,,,d9d61ab6-2f65-48d9-b013-e9554853a201,,,,,,,,,,,,,,,,6/24/2022 3:26:08 PM,ccber_user,6/24/2022 3:26:08 PM,ccber_user,-119.881330678943,34.4216044813322
61,Mallard,1,No,Water - Wading,,,,,,,,,,,,,,,,,,,,,2fdc9f11-5ed7-4f07-a541-d97f858e92e7,,,,,,,,,,,,,,,,6/24/2022 3:26:21 PM,ccber_user,6/24/2022 3:26:21 PM,ccber_user,-119.881124128412,34.4216364282082
62,Red-tailed Hawk,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b574860a-b457-4fba-86af-6bfe6781818b,,,,,,,,,,,,,,,,6/24/2022 3:28:22 PM,ccber_user,6/24/2022 3:28:22 PM,ccber_user,-119.876560666107,34.4201881595433
63,House Finch,5,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,d17a8e33-a73d-4693-ab0b-9537664ac13e,,,,,,,,,,,,,,,,6/24/2022 3:28:46 PM,ccber_user,6/24/2022 3:28:46 PM,ccber_user,-119.880620663119,34.422019789026
64,Red-tailed Hawk,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,02cafd88-a4a3-4f91-a8ff-d945427b81b3,,,,,,,,,,,,,,,,6/24/2022 3:29:08 PM,ccber_user,6/24/2022 3:29:08 PM,ccber_user,-119.880898214694,34.4220357623861
65,Anna's Hummingbird,1,No,Flyover,,,,,,,,,,,,,,,,,,,,,ae21ff78-891a-4b66-8701-93f57c887ab6,,,,,,,,,,,,,,,,6/24/2022 3:34:09 PM,ccber_user,6/24/2022 3:34:09 PM,ccber_user,-119.881279041086,34.4219984914548
66,House Finch,10,No,Building,,,,,,,,,,,,,,,,,,,,,457aa66f-2f98-4175-92db-767777af37e2,,,,,,,,,,,,,,,,6/24/2022 3:37:22 PM,ccber_user,6/24/2022 3:37:22 PM,ccber_user,-119.882531250371,34.4217535664017
67,Western Bluebird,1,No,Fence,,,,,,,,,,,,,,,,,,,,,1aa1ef5a-49cb-4391-8303-49b31fcf4bf9,,,,,,,,,,,,,,,,6/24/2022 3:38:25 PM,ccber_user,6/24/2022 3:38:25 PM,ccber_user,-119.882202060938,34.4218174600274
68,European Starling,2,No,,,Feeding/Begging,,,,,,,,,,,,,,,,,,,a18ff6c4-8f62-45bd-81a1-88ffd7f06acf,,,,,,,,,,,,,,,,6/24/2022 3:38:48 PM,ccber_user,6/24/2022 3:38:48 PM,ccber_user,-119.882673253356,34.4215246140891
69,Cassin's Kingbird,1,No,Fence,,,,,,,,,,,,,,,,,,,,,b5596fd9-522d-4a61-a555-45aca52b65fb,,,,,,,,,,,,,,,,6/24/2022 3:39:06 PM,ccber_user,6/24/2022 3:39:06 PM,ccber_user,-119.882395701781,34.4213968263413
70,Rock Pigeon (Feral Pigeon),6,No,Building,,,,,,,,,,,,,,,,,,,,,6fbedf75-821c-4c17-a454-5579469fc984,,,,,,,,,,,,,,,,6/24/2022 3:40:49 PM,ccber_user,6/24/2022 3:40:49 PM,ccber_user,-119.882705526231,34.4218600552568
71,Turkey Vulture,2,No,Flyover,,,,,,,,,,,,,,,,,,,,,3dd52b71-4ebf-47e7-9046-3622be7636a9,,,,,Samsung SM-T713,3.76,3.76,34.4216775166667,-119.882739466667,-33.6,1.2,0.8,0.8,1,,6/24/2022 3:41:03 PM,ccber_user,6/24/2022 3:41:03 PM,ccber_user,-119.882739466379,34.4216775170361
72,Mourning Dove,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,3a94d3db-a5a0-487b-8642-2cf09ffb4490,,,,,,,,,,,,,,,,6/24/2022 3:44:07 PM,ccber_user,6/24/2022 3:44:07 PM,ccber_user,-119.883628546982,34.4216204547718
73,Allen's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,418ec905-a97e-434d-8f84-d7284656d82b,,,,,,,,,,,,,,,,6/24/2022 3:45:28 PM,ccber_user,6/24/2022 3:45:28 PM,ccber_user,-119.883326986134,34.4218751838866
74,American Crow,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,3a7b3b2f-4575-434d-9163-818c3a7fb4c6,,,,,,,,,,,,,,,,6/24/2022 3:45:46 PM,ccber_user,6/24/2022 3:45:46 PM,ccber_user,-119.882984887911,34.421800641123
75,California Towhee,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,909b7936-d9a2-459d-9318-196feb4c2af7,,,,,,,,,,,,,,,,6/24/2022 3:46:05 PM,ccber_user,6/24/2022 3:46:05 PM,ccber_user,-119.883030071373,34.4212788428811
76,Oak Titmouse,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,3914d422-2a46-45e3-b9f7-08625608196d,,,,,,,,,,,,,,,,6/24/2022 3:46:43 PM,ccber_user,6/24/2022 3:46:43 PM,ccber_user,-119.882784792673,34.4217527208987
77,Lesser Goldfinch,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,366888f9-b7ac-46d5-844a-5ac72bd011bc,,,,,,,,,,,,,,,,6/24/2022 3:47:01 PM,ccber_user,6/24/2022 3:47:01 PM,ccber_user,-119.88315916467,34.4217048013879
78,Western Bluebird,1,No,,,,,,,,,,,,,,,,,,,,,,3dec2e37-7df8-4d57-82f1-28c6fbc30bde,,,,,,,,,,,,,,,,6/24/2022 3:47:56 PM,ccber_user,6/24/2022 3:47:56 PM,ccber_user,-119.883153659794,34.421534417801
79,Bewick's Wren,1,No,Building,,,,,,,,,,,,,,,,,,,,,f265e12e-1fdd-44f4-a0d4-5f799212354d,,,,,,,,,,,,,,,,6/24/2022 3:55:18 PM,ccber_user,6/24/2022 3:55:18 PM,ccber_user,-119.880050212252,34.4218623857595
80,Cliff Swallow,3,No,Flyover,,,,,,,,,,,,,,,,,,,,,7b6bfab5-25d8-49c5-a627-fef3a884b6ee,,,,,,,,,,,,,,,,6/24/2022 3:57:31 PM,ccber_user,6/24/2022 3:57:31 PM,ccber_user,-119.881910520798,34.4213161830484
81,Song Sparrow,2,No,Mud,,,,,,,,,,,,,,,,,,,,,099a21f9-261f-4709-89f9-2d4c9c92654d,,,,,,,,,,,,,,,,6/24/2022 4:09:37 PM,ccber_user,6/24/2022 4:09:37 PM,ccber_user,-119.878691968526,34.4211341149322
82,Scaly-breasted Munia,6,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,fc2d186f-7fc1-4a02-b5f5-fc5c6b0683ae,,,,,,,,,,,,,,,,6/24/2022 4:10:11 PM,ccber_user,6/24/2022 4:10:11 PM,ccber_user,-119.878776050837,34.4210317697095
83,Mallard,4,No,Mud,,,,,,,,,,,,,,,,,,,,,5746f7d4-ff80-497e-af09-617fa7c5f15f,,,,,,,,,,,,,,,,6/24/2022 4:24:59 PM,ccber_user,6/24/2022 4:24:59 PM,ccber_user,-119.873406785349,34.4217664927418
84,American Crow,1,No,Other,,,boulder,,"Connor M, Oliver F",,930,,,,,,,65,30,Low,,,,,de49e03e-4ad1-434e-ad65-3abb9e2780db,,,,,,,,,,,,,,,,6/24/2022 4:28:51 PM,ccber_user,6/24/2022 4:28:51 PM,ccber_user,-119.872457740404,34.4218243403863
