OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,x,y
14,Northern Shoveler,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,1d551893-caf0-4f30-9bda-f9d248c51416,,,,,,,,,,,,,,,,1/10/2022 4:15:52 PM,ccber_user,1/10/2022 4:15:52 PM,ccber_user,-119.874596110768,34.4184566516
15,Great Blue Heron,1,No,Mud,,,,,,,,,,,,,,,,,,,,,89cf8d7c-f0ed-4645-91c5-d35967f9edaf,,,,,Samsung SM-T713,3.29,3.76,34.4189099166667,-119.874076016667,-29,1.1,0.7,0.8,1,,1/10/2022 4:17:20 PM,ccber_user,1/10/2022 4:17:20 PM,ccber_user,-119.874076016761,34.4189099164173
16,Northern Shoveler,14,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,651b4f78-1e88-4a75-8abd-061c737af1aa,,,,,,,,,,,,,,,,1/10/2022 4:17:55 PM,ccber_user,1/10/2022 4:17:55 PM,ccber_user,-119.875655556864,34.4194484547115
17,Great Egret,1,No,Mud,,,,,,,,,,,,,,,,,,,,,135b1300-bd33-4d92-84c3-eda3ff643308,,,,,,,,,,,,,,,,1/10/2022 4:18:10 PM,ccber_user,1/10/2022 4:18:10 PM,ccber_user,-119.876488828732,34.4199983599773
18,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,e6765e58-0054-4134-bffd-26c475aa87aa,,,,,,,,,,,,,,,,1/10/2022 4:18:33 PM,ccber_user,1/10/2022 4:18:33 PM,ccber_user,-119.874199315025,34.418780707053
19,Cooper's Hawk,1,Yes,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,971a2d21-8370-4e92-ba3f-cc014bffe403,,,,,,,,,,,,,,,,1/10/2022 4:19:38 PM,ccber_user,1/10/2022 4:19:38 PM,ccber_user,-119.876361854562,34.4178609094396
20,Western Sandpiper,2,No,Mud,,,,,,,,,,,,,,,,,,,,,af354950-c714-44b9-8d10-baa130d6e435,,,,,,,,,,,,,,,,1/10/2022 4:20:24 PM,ccber_user,1/10/2022 4:20:24 PM,ccber_user,-119.874741422248,34.4186669357161
21,Killdeer,2,No,Air,,,,,,,,,,,,,,,,,,,,,3352db58-424e-4b75-b4f2-25e698e5c5eb,,,,,,,,,,,,,,,,1/10/2022 4:21:00 PM,ccber_user,1/10/2022 4:21:00 PM,ccber_user,-119.87471364634,34.4184705381075
22,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,54658593-cf2e-4b75-bc17-4a281ff95ad6,,,,,,,,,,,,,,,,1/10/2022 4:22:19 PM,ccber_user,1/10/2022 4:22:19 PM,ccber_user,-119.874221619296,34.419642369769
23,White-crowned Sparrow,3,No,Bare ground,,,,,,,,,,,,,,,,,,,,,61a289de-77b3-4162-a5a2-9b90b51cdb7e,,,,,,,,,,,,,,,,1/10/2022 4:22:40 PM,ccber_user,1/10/2022 4:22:40 PM,ccber_user,-119.874146228185,34.4197994859873
24,Least Sandpiper,3,No,Mud,,,,,,,,,,,,,,,,,,,,,17278b5a-ff02-40b6-8a87-b79f4f80b36f,,,,,,,,,,,,,,,,1/10/2022 4:23:17 PM,ccber_user,1/10/2022 4:23:17 PM,ccber_user,-119.875467559238,34.4199500548638
25,Redhead,9,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,b12f6df8-4fc3-475b-b804-450910d5914a,,,,,,,,,,,,,,,,1/10/2022 4:23:42 PM,ccber_user,1/10/2022 4:23:42 PM,ccber_user,-119.875229481434,34.4200056999275
26,Semipalmated Plover,3,No,Mud,,,,,,,,,,,,,,,,,,,,,6b2b94f5-a6eb-4a8f-aef9-bbc52c191c19,,,,,,,,,,,,,,,,1/10/2022 4:24:48 PM,ccber_user,1/10/2022 4:24:48 PM,ccber_user,-119.875765156719,34.4197078352664
27,Western Sandpiper,2,No,Mud,,,,,,,,,,,,,,,,,,,,,528c3f3e-67e6-4a50-999b-6c5317294d6e,,,,,,,,,,,,,,,,1/10/2022 4:25:13 PM,ccber_user,1/10/2022 4:25:13 PM,ccber_user,-119.875852452303,34.419779846291
28,Least Sandpiper,3,No,Mud,,,,,,,,,,,,,,,,,,,,,8568e84d-dcfe-4e34-853c-47794de3ce21,,,,,,,,,,,,,,,,1/10/2022 4:25:28 PM,ccber_user,1/10/2022 4:25:28 PM,ccber_user,-119.875749285285,34.419825671995
29,American Crow,1,No,Mud,,,,,,,,,,,,,,,,,,,,,8391320c-b6c0-46bb-acd6-a7ac346d3c9e,,,,,,,,,,,,,,,,1/10/2022 4:26:03 PM,ccber_user,1/10/2022 4:26:03 PM,ccber_user,-119.875840547829,34.419920595741
30,Green-winged Teal,2,No,Water - Floating,M,,,,,,,,,,,,,,,,,,,,a9ac3dfc-092d-43b6-a617-1e1dcee6f8f0,,,,,,,,,,,,,,,,1/10/2022 4:27:22 PM,ccber_user,1/10/2022 4:27:22 PM,ccber_user,-119.875971490757,34.4195441725384
31,Great Blue Heron,1,No,Mud,,,,,,,,,,,,,,,,,,,,,d2900d14-3eb4-4a11-9071-cfcb43e34365,,,,,,,,,,,,,,,,1/10/2022 4:28:04 PM,ccber_user,1/10/2022 4:28:04 PM,ccber_user,-119.8748604616,34.4202086402163
32,Killdeer,9,No,Mud,,,,,,,,,,,,,,,,,,,,,0c1be59e-b242-4b85-bcbb-3ed728b8ee92,,,,,,,,,,,,,,,,1/10/2022 4:28:56 PM,ccber_user,1/10/2022 4:28:56 PM,ccber_user,-119.875039019729,34.4193706899638
33,Green-winged Teal,4,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,c3b0c669-3508-4e61-9ff6-8d5aadfad59b,,,,,,,,,,,,,,,,1/10/2022 4:30:17 PM,ccber_user,1/10/2022 4:30:17 PM,ccber_user,-119.875169962656,34.4202741052703
34,Double-crested Cormorant,1,No,Mud,,,,,,,,,,,,,,,,,,,,,186c52b4-3fc6-417a-81eb-9447c068be2d,,,,,,,,,,,,,,,,1/10/2022 4:30:46 PM,ccber_user,1/10/2022 4:30:46 PM,ccber_user,-119.874265266639,34.4206832571768
35,Semipalmated Plover,5,No,Mud,,,,,,,,,,,,,,,,,,,,,ee943b5a-c22b-4867-95eb-b26d94551d6b,,,,,,,,,,,,,,,,1/10/2022 4:31:38 PM,ccber_user,1/10/2022 4:31:38 PM,ccber_user,-119.875796900486,34.4191906606642
36,Red-tailed Hawk,1,No,Air,,,,,,,,,,,,,,,,,,,,,a1a9770e-fdd1-4c87-843c-93a7f9e5201d,,,,,,,,,,,,,,,,1/10/2022 4:32:11 PM,ccber_user,1/10/2022 4:32:11 PM,ccber_user,-119.874050996884,34.4217895947534
37,American Crow,10,No,Air,,,harassing rtha,,,,,,,,,,,,,,,,,,91bfa3fb-de7a-4cb0-9ca8-5c9f5ac996ce,,,,,,,,,,,,,,,,1/10/2022 4:32:38 PM,ccber_user,1/10/2022 4:32:38 PM,ccber_user,-119.873765303877,34.4218223262975
38,House Finch,21,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,276846a1-2159-4780-affd-b78be7298594,,,,,,,,,,,,,,,,1/10/2022 4:33:30 PM,ccber_user,1/10/2022 4:33:30 PM,ccber_user,-119.872527299652,34.4202871978303
39,Northern Shoveler,3,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,3332525e-508e-41ca-a5a3-8ef984c2c121,,,,,,,,,,,,,,,,1/10/2022 4:34:21 PM,ccber_user,1/10/2022 4:34:21 PM,ccber_user,-119.874701742764,34.4204344926946
40,Least Sandpiper,3,No,Mud,,,,,,,,,,,,,,,,,,,,,98f777ef-8ee4-4286-b607-107aa069e690,,,,,,,,,,,,,,,,1/10/2022 4:35:04 PM,ccber_user,1/10/2022 4:35:04 PM,ccber_user,-119.874658095421,34.4206439789356
41,Yellow-rumped Warbler,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,fc5ceef7-4454-483c-88b3-ea1c9b2d7947,,,,,,,,,,,,,,,,1/10/2022 4:36:04 PM,ccber_user,1/10/2022 4:36:04 PM,ccber_user,-119.872527299652,34.4204541322372
42,White-crowned Sparrow,8,No,Bare ground,,,,,,,,,,,,,,,,,,,,,364ee8b1-6231-41d6-8356-457370a97ac6,,,,,,,,,,,,,,,,1/10/2022 4:36:36 PM,ccber_user,1/10/2022 4:36:36 PM,ccber_user,-119.873582776991,34.4201759080406
43,Least Sandpiper,2,No,Mud,,,,,,,,,,,,,,,,,,,,,aa78821c-5a28-43fe-89f2-35362b962ca1,,,,,,,,,,,,,,,,1/10/2022 4:37:40 PM,ccber_user,1/10/2022 4:37:40 PM,ccber_user,-119.874785069591,34.4206014268075
44,Gadwall,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,39a5f2a2-5df0-4c23-90c8-71b87bb94fb9,,,,,,,,,,,,,,,,1/10/2022 4:38:37 PM,ccber_user,1/10/2022 4:38:37 PM,ccber_user,-119.87506282688,34.42037557478
45,Northern Shoveler,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,e1fcd6d1-d880-4140-b39d-66ae3e67acfa,,,,,,,,,,,,,,,,1/10/2022 4:39:01 PM,ccber_user,1/10/2022 4:39:01 PM,ccber_user,-119.874412081,34.4205523283993
46,Gadwall,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,8bd5fd5b-3b36-4287-8007-fd5c3b9f57ed,,,,,,,,,,,,,,,,1/10/2022 4:40:38 PM,ccber_user,1/10/2022 4:40:38 PM,ccber_user,-119.873344699186,34.4205719679142
47,Blue-gray Gnatcatcher,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,326a179f-6065-4f40-90a7-50993327b453,,,,,,,,,,,,,,,,1/10/2022 4:43:21 PM,ccber_user,1/10/2022 4:43:21 PM,ccber_user,-119.872125377224,34.4210236702981
48,Northern Shoveler,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,a3a9ba65-6917-4cab-82cc-ab40df156ff0,,,,,,,,,,,,,,,,1/10/2022 4:43:41 PM,ccber_user,1/10/2022 4:43:41 PM,ccber_user,-119.871768260067,34.4209614796853
49,Cassin's Kingbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,2ddd9259-d1eb-412c-aea4-b48bb05d8ec6,,,,,,,,,,,,,,,,1/10/2022 4:44:22 PM,ccber_user,1/10/2022 4:44:22 PM,ccber_user,-119.871490502778,34.4205719679142
50,Mallard,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,31c028be-8898-4f0b-b209-8c03bc42884b,,,,,,,,,,,,,,,,1/10/2022 4:45:30 PM,ccber_user,1/10/2022 4:45:30 PM,ccber_user,-119.871843652076,34.4210040308892
51,Red-winged Blackbird,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,0d863d48-acd0-41fa-bdf8-53221eb35e84,,,,,,,,,,,,,,,,1/10/2022 4:46:26 PM,ccber_user,1/10/2022 4:46:26 PM,ccber_user,-119.871942851236,34.4211316858528
52,Black Phoebe,1,No,Fence,,,,,,,,,,,,,,,,,,,,,d1ce8a66-5f2f-4c56-951c-a9ea7ce17679,,,,,,,,,,,,,,,,1/10/2022 4:46:52 PM,ccber_user,1/10/2022 4:46:52 PM,ccber_user,-119.871466695627,34.4209058352577
53,Northern Shoveler,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,fea31cea-b2b9-4fea-8b67-841599b6acc9,,,,,,,,,,,,,,,,1/10/2022 4:47:32 PM,ccber_user,1/10/2022 4:47:32 PM,ccber_user,-119.871244489256,34.4209582065719
54,Blue-gray Gnatcatcher,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,63a7fb45-96e7-420f-bfc0-d6d3e2dda8b8,,,,,,,,,,,,,,,,1/10/2022 4:48:46 PM,ccber_user,1/10/2022 4:48:46 PM,ccber_user,-119.871300774997,34.4209059523399
55,Yellow-rumped Warbler,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,33583966-77a9-4620-9b35-1773b05dfc43,,,,,,,,,,,,,,,,1/10/2022 4:49:02 PM,ccber_user,1/10/2022 4:49:02 PM,ccber_user,-119.871188769454,34.4208956868945
56,Say's Phoebe,1,No,Fence,,,,,,,,,,,,,,,,,,,,,045aee34-21ea-44ac-9d3b-2c42cf89b8ec,,,,,,,,,,,,,,,,1/10/2022 4:49:29 PM,ccber_user,1/10/2022 4:49:29 PM,ccber_user,-119.871354111569,34.4211318044168
57,Yellow-rumped Warbler,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,1caddb12-6874-4374-b2eb-8580aa78f42b,,,,,,,,,,,,,,,,1/10/2022 4:50:02 PM,ccber_user,1/10/2022 4:50:02 PM,ccber_user,-119.87105187429,34.4211288714405
58,Common Yellowthroat,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,9ae8ab57-3451-4853-80cc-9d8767eb2d2e,,,,,,,,,,,,,,,,1/10/2022 4:50:14 PM,ccber_user,1/10/2022 4:50:14 PM,ccber_user,-119.87119410365,34.4211363765399
59,Western Bluebird,1,No,Air,,,,,,,,,,,,,,,,,,,,,1a5c5457-829e-4c87-9ea1-8aa018cd0092,,,,,,,,,,,,,,,,1/10/2022 4:50:28 PM,ccber_user,1/10/2022 4:50:28 PM,ccber_user,-119.871103432197,34.4212258374512
60,Anna's Hummingbird,3,No,Air,,,,,,,,,,,,,,,,,,,,,7ebc81c6-916b-480a-a1fa-8dd09ad8fb0a,,,,,,,,,,,,,,,,1/10/2022 4:51:24 PM,ccber_user,1/10/2022 4:51:24 PM,ccber_user,-119.870555849743,34.4210208632923
61,White-crowned Sparrow,6,No,Bare ground,,,,,,,,,,,,,,,,,,,,,be3ee72a-04f7-4f1a-be2a-ee7683da08f2,,,,,,,,,,,,,,,,1/10/2022 4:52:51 PM,ccber_user,1/10/2022 4:52:51 PM,ccber_user,-119.870923867955,34.4209592669806
62,Cassin's Kingbird,3,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,86e38208-f33c-4158-9396-742b182c5e71,,,,,,,,,,,,,,,,1/10/2022 4:53:10 PM,ccber_user,1/10/2022 4:53:10 PM,ccber_user,-119.869856136696,34.4212907118541
63,American Coot,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,da0b184d-61ab-405e-b4be-10d78fc2ce16,,,,,,,,,,,,,,,,1/10/2022 4:54:35 PM,ccber_user,1/10/2022 4:54:35 PM,ccber_user,-119.870195708857,34.4211088570976
64,Northern Shoveler,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,5bbb91bf-fb4e-4643-87bc-b8259cdf0ba6,,,,,,,,,,,,,,,,1/10/2022 4:54:49 PM,ccber_user,1/10/2022 4:54:49 PM,ccber_user,-119.87008548108,34.4211587206575
65,Cassin's Kingbird,2,Yes,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,cd2016e2-8d36-46a8-8e9c-866c8bfed443,,,,,,,,,,,,,,,,1/10/2022 4:55:11 PM,ccber_user,1/10/2022 4:55:11 PM,ccber_user,-119.870629508003,34.4211763192487
66,Western Bluebird,4,No,Fence,,,,,,,,,,,,,,,,,,,,,b38dec81-71a7-44d1-a512-b66ac861f836,,,,,,,,,,,,,,,,1/10/2022 4:55:59 PM,ccber_user,1/10/2022 4:55:59 PM,ccber_user,-119.871383322087,34.4212188503356
67,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,bb9afaaa-9d90-429c-9717-c9adc6481150,,,,,,,,,,,,,,,,1/10/2022 4:56:11 PM,ccber_user,1/10/2022 4:56:11 PM,ccber_user,-119.870382384163,34.4212775127439
68,Yellow-rumped Warbler,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1e81ecbf-0d61-492d-9a07-cff5823d5c29,,,,,,,,,,,,,,,,1/10/2022 4:58:13 PM,ccber_user,1/10/2022 4:58:13 PM,ccber_user,-119.871545267671,34.4215612220179
69,Western Bluebird,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,c68eaf30-fcca-4774-a709-d937671c5b86,,,,,,,,,,,,,,,,1/10/2022 4:58:50 PM,ccber_user,1/10/2022 4:58:50 PM,ccber_user,-119.8714243724,34.4215362911027
70,Anna's Hummingbird,1,No,Air,,,,,,,,,,,,,,,,,,,,,8dea3b73-ea1c-471f-a262-2350585e69c6,,,,,,,,,,,,,,,,1/10/2022 4:59:07 PM,ccber_user,1/10/2022 4:59:07 PM,ccber_user,-119.871520377151,34.4216213514066
71,Yellow-rumped Warbler,3,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,acce08a1-a57d-4b07-9186-8e598c027772,,,,,,,,,,,,,,,,1/10/2022 4:59:47 PM,ccber_user,1/10/2022 4:59:47 PM,ccber_user,-119.871695242306,34.421927862116
72,Anna's Hummingbird,3,No,Air,,,,,,,,,,,,,,,,,,,,,213086d1-aca9-4902-b701-66e48b28ce09,,,,,,,,,,,,,,,,1/10/2022 5:03:06 PM,ccber_user,1/10/2022 5:03:06 PM,ccber_user,-119.87213437475,34.4225570120013
73,Allen's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,37c9ccfa-4028-4e1b-85ac-033977064ec7,,,,,,,,,,,,,,,,1/10/2022 5:04:13 PM,ccber_user,1/10/2022 5:04:13 PM,ccber_user,-119.872102373166,34.4226068746975
74,Yellow-rumped Warbler,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b8f54bf4-ef0c-4713-a100-b5a6c0b211e8,,,,,,,,,,,,,,,,1/10/2022 5:04:36 PM,ccber_user,1/10/2022 5:04:36 PM,ccber_user,-119.872148597776,34.4225775439648
75,White-crowned Sparrow,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,c28e5693-786e-43ab-b340-b7c35f08c8e3,,,,,,,,,,,,,,,,1/10/2022 5:05:48 PM,ccber_user,1/10/2022 5:05:48 PM,ccber_user,-119.872249907078,34.4225340006052
76,White-crowned Sparrow,4,No,Bare ground,,,,,,,,,,,,,,,,,,,,,a25ed1a0-16d4-45db-8df1-082240d3018a,,,,,,,,,,,,,,,,1/10/2022 5:07:25 PM,ccber_user,1/10/2022 5:07:25 PM,ccber_user,-119.872280130896,34.4224665395495
77,Ruby-crowned Kinglet,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1c245e56-9bed-44b9-9d7c-8d8bc7b389a3,,,,,,,,,,,,,,,,1/10/2022 5:11:42 PM,ccber_user,1/10/2022 5:11:42 PM,ccber_user,-119.872585834774,34.4221483257297
78,Song Sparrow,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,07fa9840-00ae-44d2-a5c1-03014f1ac9ae,,,,,,,,,,,,,,,,1/10/2022 5:11:54 PM,ccber_user,1/10/2022 5:11:54 PM,ccber_user,-119.872767740924,34.422047866154
79,Yellow-rumped Warbler,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b70d883c-0639-4af0-8675-c6754a94ff92,,,,,,,,,,,,,,,,1/10/2022 5:12:10 PM,ccber_user,1/10/2022 5:12:10 PM,ccber_user,-119.872521087801,34.4222017351692
80,Allen's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,df524704-b0e8-4128-90f3-b28e26e77f02,,,,,,,,,,,,,,,,1/10/2022 5:12:23 PM,ccber_user,1/10/2022 5:12:23 PM,ccber_user,-119.872861777466,34.4220186182192
81,Scaly-breasted Munia,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,16dfaf32-1bf3-491d-9af9-c5e00a2bb45b,,,,,,,,,,,,,,,,1/10/2022 5:14:00 PM,ccber_user,1/10/2022 5:14:00 PM,ccber_user,-119.873151595536,34.4217770048397
82,Black Phoebe,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,605fa719-cb2a-49d8-856e-9f47f92551c6,,,,,,,,,,,,,,,,1/10/2022 5:14:19 PM,ccber_user,1/10/2022 5:14:19 PM,ccber_user,-119.873570905755,34.4216727293057
83,Black-crowned Night-Heron,4,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,7b065bf0-431c-445a-9450-1272de692405,,,,,,,,,,,,,,,,1/10/2022 5:15:35 PM,ccber_user,1/10/2022 5:15:35 PM,ccber_user,-119.873168553034,34.4218253274232
84,American Coot,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,be61f8d6-21cc-45a2-9fe3-b7aa7192683a,,,,,,,,,,,,,,,,1/10/2022 5:15:54 PM,ccber_user,1/10/2022 5:15:54 PM,ccber_user,-119.873364333664,34.4217909930563
85,Ruby-crowned Kinglet,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,de9ea14a-5b63-4c34-b786-77fe4fafdb54,,,,,,,,,,,,,,,,1/10/2022 5:17:35 PM,ccber_user,1/10/2022 5:17:35 PM,ccber_user,-119.873677275268,34.4217185087702
86,White-crowned Sparrow,2,No,Fence,,,,,,,,,,,,,,,,,,,,,d604c8df-9de8-48e9-8881-99073dcf8514,,,,,,,,,,,,,,,,1/10/2022 5:18:07 PM,ccber_user,1/10/2022 5:18:07 PM,ccber_user,-119.873578614198,34.4219003547906
87,American Goldfinch,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,3e2fa893-91e7-4e17-974a-764f0fb95eac,,,,,,,,,,,,,,,,1/10/2022 5:24:54 PM,ccber_user,1/10/2022 5:24:54 PM,ccber_user,-119.872713785413,34.4220135311375
88,Pied-billed Grebe,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,22ef0612-798a-4d6b-900f-c843468fe125,,,,,,,,,,,,,,,,1/10/2022 5:27:10 PM,ccber_user,1/10/2022 5:27:10 PM,ccber_user,-119.873455287188,34.4217553863452
89,Marsh Wren,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,69b7a3de-2776-4085-85bf-bda8811beccd,,,,,,,,,,,,,,,,1/10/2022 5:29:22 PM,ccber_user,1/10/2022 5:29:22 PM,ccber_user,-119.873168553034,34.4217413988636
90,Black Phoebe,1,No,Air,,,,,,,,,,,,,,,,,,,,,f5870b1b-fa37-4dd5-957e-d893c1c54271,,,,,,,,,,,,,,,,1/10/2022 5:31:17 PM,ccber_user,1/10/2022 5:31:17 PM,ccber_user,-119.87346453714,34.4214476463888
91,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,bdd05d7f-3bb7-41ff-9e92-f9f92b688b48,,,,,,,,,,,,,,,,1/10/2022 5:33:11 PM,ccber_user,1/10/2022 5:33:11 PM,ccber_user,-119.873775937235,34.4217070637212
