OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,x,y
210,Song Sparrow,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,76b95b60-fb72-42b6-b1ab-4f6ef03b3983,,,,,,,,,,,,,,,,2/24/2022 5:10:56 PM,ccber_user,2/24/2022 5:10:56 PM,ccber_user,-119.884002354836,34.4213311191107
211,Say's Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,60993a1c-83fa-4084-b125-12965f90cb1c,,,,,,,,,,,,,,,,2/24/2022 5:11:28 PM,ccber_user,2/24/2022 5:11:28 PM,ccber_user,-119.884526008867,34.4217292024239
212,Common Yellowthroat,2,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,5accec46-e1e1-4c91-a159-d9af0780f349,,,,,,,,,,,,,,,,2/24/2022 5:12:37 PM,ccber_user,2/24/2022 5:12:37 PM,ccber_user,-119.88415123712,34.4212951224255
213,Ruby-crowned Kinglet,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,fd2c6ac4-b035-4bdf-af45-0424e0aae4f6,,,,,,,,,,,,,,,,2/24/2022 5:13:36 PM,ccber_user,2/24/2022 5:13:36 PM,ccber_user,-119.884430863803,34.4210610031691
214,European Starling,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1be69989-a679-4fd7-90b1-c36d98f986cd,,,,,,,,,,,,,,,,2/24/2022 5:13:51 PM,ccber_user,2/24/2022 5:13:51 PM,ccber_user,-119.884841572653,34.4213320394614
215,House Finch,15,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,f23c1bdc-2a7a-48ec-adb4-80fa85737221,,,,,,,,,,,,,,,,2/24/2022 5:14:16 PM,ccber_user,2/24/2022 5:14:16 PM,ccber_user,-119.884679856139,34.4211329974668
216,Lesser Goldfinch,1,No,Air,,,,,,,,,,,,,,,,,,,,,c342c85c-b899-4497-8557-6fdf11c5a67b,,,,,,,,,,,,,,,,2/24/2022 5:14:39 PM,ccber_user,2/24/2022 5:14:39 PM,ccber_user,-119.884212674699,34.4214019156835
217,Yellow-rumped Warbler,5,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,2110f06b-515a-4e85-8bd7-e621e6caff8c,,,,,,,,,,,,,,,,2/24/2022 5:15:00 PM,ccber_user,2/24/2022 5:15:00 PM,ccber_user,-119.884623383549,34.4212558103846
218,Lesser Goldfinch,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,812c0fe2-6499-46d6-83c8-6f107f6b46da,,,,,,,,,,,,,,,,2/24/2022 5:18:09 PM,ccber_user,2/24/2022 5:18:09 PM,ccber_user,-119.883093494229,34.4217025953721
219,Black Phoebe,1,No,Fence,,,,,,,,,,,,,,,,,,,,,ccf06e41-f64d-40de-abdb-7a1baf9f9bc2,,,,,,,,,,,,,,,,2/24/2022 5:19:43 PM,ccber_user,2/24/2022 5:19:43 PM,ccber_user,-119.882788029303,34.4213489792468
220,Red-winged Blackbird,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,2d88bf0b-1a08-4c96-9b0c-865936abe360,,,,,,,,,,,,,,,,2/24/2022 5:20:30 PM,ccber_user,2/24/2022 5:20:30 PM,ccber_user,-119.88292853839,34.4212750206816
221,American Coot,12,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,7d087f48-10bd-4dca-af53-bace546484fb,,,,,,,,,,,,,,,,2/24/2022 5:22:34 PM,ccber_user,2/24/2022 5:22:34 PM,ccber_user,-119.881270794551,34.4216450240439
222,American Coot,9,No,Bare ground,,,,,,,,,,,,,,,,,,,,,0650cff9-701d-4814-92c7-d8f743d5f3bf,,,,,,,,,,,,,,,,2/24/2022 5:22:52 PM,ccber_user,2/24/2022 5:22:52 PM,ccber_user,-119.881165550628,34.4216492589747
223,Short-billed/Long-billed Dowitcher,1,No,Water - Wading,,,,,,,,,,,,,,,,,,,,,71757a5b-641f-4b33-90ca-1ff31f81a805,,,,,,,,,,,,,,,,2/24/2022 5:23:50 PM,ccber_user,2/24/2022 5:23:50 PM,ccber_user,-119.88112885894,34.4215521808199
224,Black Phoebe,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,0681e9c7-de1a-4330-a92c-55b15543543d,,,,,,,,,,,,,,,,2/24/2022 5:24:10 PM,ccber_user,2/24/2022 5:25:19 PM,ccber_user,-119.880918371092,34.421586060298
