OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,CreationDate,Creator,EditDate,Editor,x,y
18,Red-tailed Hawk,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,d773e030-cf43-46a1-9237-6339437e99e2,,,,,,,,,,,,,,,,12/16/2021 4:04:55 PM,ccber_user,12/16/2021 4:04:55 PM,ccber_user,-119.871419015746,34.4216167200283
19,Ruddy Duck,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,bc77494c-2b79-445d-b226-0720211f9d5d,,,,,,,,,,,,,,,,12/16/2021 4:05:51 PM,ccber_user,12/16/2021 4:05:51 PM,ccber_user,-119.875241006819,34.4188969036744
20,Belted Kingfisher,1,No,Air,,,,,,,,,,,,,,,,,,,,,c0126458-4389-4c19-a9df-f0597cb1b652,,,,,,,,,,,,,,,,12/16/2021 4:06:32 PM,ccber_user,12/16/2021 4:06:32 PM,ccber_user,-119.874654493176,34.4204350640296
21,Yellow-rumped Warbler,5,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,8dfd86e7-3d2b-44f4-bcde-82fc4988e377,,,,,,,,,,,,,,,,12/16/2021 4:07:02 PM,ccber_user,12/16/2021 4:07:02 PM,ccber_user,-119.872980107149,34.4187095696027
22,White-crowned Sparrow,6,No,Bare ground,,,,,,,,,,,,,,,,,,,,,1a0009f1-862e-4ee5-a730-cfb25c43d609,,,,,,,,,,,,,,,,12/16/2021 4:07:56 PM,ccber_user,12/16/2021 4:07:56 PM,ccber_user,-119.873855470477,34.4185500332977
23,Song Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,daa59da0-2db9-4dbb-bb64-0c4c947e7fe3,,,,,,,,,,,,,,,,12/16/2021 4:10:07 PM,ccber_user,12/16/2021 4:10:07 PM,ccber_user,-119.874101685222,34.4188583471129
24,Killdeer,14,No,Mud,,,,,,,,,,,,,,,,,,,,,77df8253-f7dd-4e3a-a6bb-8aae9d3773e7,,,,,,,,,,,,,,,,12/16/2021 4:14:41 PM,ccber_user,12/16/2021 4:14:41 PM,ccber_user,-119.875386841119,34.4194028859416
25,Greater Yellowlegs,2,No,Bare ground,,,,,,,,,,,,,,,,,,,,,635dd411-b3d0-4a38-b062-ef4ac41a2d4b,,,,,,,,,,,,,,,,12/16/2021 4:14:59 PM,ccber_user,12/16/2021 4:14:59 PM,ccber_user,-119.875447495366,34.4194693401733
26,House Finch,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,c2b4f447-13ed-4731-ab58-7a14895facf6,,,,,,,,,,,,,,,,12/16/2021 4:16:36 PM,ccber_user,12/16/2021 4:16:36 PM,ccber_user,-119.873334777294,34.4199516858825
27,Mallard,5,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,92e4128a-4d89-43a3-8828-8beb4a039e2e,,,,,,,,,,,,,,,,12/16/2021 4:18:50 PM,ccber_user,12/16/2021 4:18:50 PM,ccber_user,-119.874458094506,34.4205407890797
28,Great Blue Heron,1,No,Water - Wading,,,,,,,,,,,,,,,,,,,,,43154a56-71f4-4a9e-823b-7af659b7d51b,,,,,,,,,,,,,,,,12/16/2021 4:19:06 PM,ccber_user,12/16/2021 4:19:06 PM,ccber_user,-119.874257167428,34.4206039077743
29,House Finch,15,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,35a55e43-ca68-4a2a-8867-e09d077a7bc5,,,,,,,,,,,,,,,,12/16/2021 4:20:04 PM,ccber_user,12/16/2021 4:20:39 PM,ccber_user,-119.873235046331,34.4199760637169
30,White-crowned Sparrow,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,cd8e2514-8afd-4e53-8d57-f12d2b207320,,,,,,,,,,,,,,,,12/16/2021 4:20:20 PM,ccber_user,12/16/2021 4:20:20 PM,ccber_user,-119.873198455255,34.420076679917
31,Song Sparrow,1,No,Fence,,,,,,,,,,,,,,,,,,,,,281b3ea0-929b-4f9c-99f0-cc36b26617ed,,,,,,,,,,,,,,,,12/16/2021 4:21:05 PM,ccber_user,12/16/2021 4:21:05 PM,ccber_user,-119.87299279136,34.4202012928736
32,American Pipit,4,No,Bare ground,,,,,,,,,,,,,,,,,,,,,ec0cb265-9156-4767-9a74-85c40e1bf60e,,,,,,,,,,,,,,,,12/16/2021 4:21:48 PM,ccber_user,12/16/2021 4:21:48 PM,ccber_user,-119.87391001708,34.4204810049753
33,Killdeer,5,No,Bare ground,,,,,,,,,,,,,,,,,,,,,8245fec1-54b0-483b-9b9b-9b3b5ccde60a,,,,,,,,,,,,,,,,12/16/2021 4:22:03 PM,ccber_user,12/16/2021 4:22:03 PM,ccber_user,-119.873690467926,34.420476980438
34,Red-shouldered Hawk,2,No,Air,,,,,,,,,,,,,,,,,,,,,bb93200c-0629-4ad7-8985-d0944e033a74,,,,,,,,,,,,,,,,12/16/2021 4:22:47 PM,ccber_user,12/16/2021 4:22:47 PM,ccber_user,-119.871890168638,34.4209720081869
35,White-crowned Sparrow,12,No,Bare ground,,,,,,,,,,,,,,,,,,,,,8979b952-d8fb-4af9-90c6-47d1bb51987b,,,,,,,,,,,,,,,,12/16/2021 4:24:19 PM,ccber_user,12/16/2021 4:24:19 PM,ccber_user,-119.872976522871,34.4203624592619
36,California Towhee,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,699396ba-acb5-4e4b-8e2e-74d7284639d3,,,,,,,,,,,,,,,,12/16/2021 4:24:55 PM,ccber_user,12/16/2021 4:24:55 PM,ccber_user,-119.872651794472,34.4204728981002
37,Black Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,a245c102-3d66-4b52-be3e-a2d834c7fef6,,,,,,,,,,,,,,,,12/16/2021 4:26:24 PM,ccber_user,12/16/2021 4:26:24 PM,ccber_user,-119.873153129859,34.4211625487904
38,Yellow-rumped Warbler,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,dabd3ff9-9fe0-4e0a-9df8-360134f4c8e1,,,,,,,,,,,,,,,,12/16/2021 4:26:42 PM,ccber_user,12/16/2021 4:26:42 PM,ccber_user,-119.873244281911,34.4210474246174
39,Mallard,4,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,b990808d-6e03-4f25-8731-5066157c78e4,,,,,,,,,,,,,,,,12/16/2021 4:27:05 PM,ccber_user,12/16/2021 4:29:44 PM,ccber_user,-119.873321191174,34.4210903403619
40,Say's Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,57f3dc61-211a-4f50-951b-6b33b50199d2,,,,,,,,,,,,,,,,12/16/2021 4:27:59 PM,ccber_user,12/16/2021 4:27:59 PM,ccber_user,-119.872779976876,34.4211749305689
41,American Crow,3,No,Bridge,,,,,,,,,,,,,,,,,,,,,41bce36e-41d5-48ee-8aba-c03250fdd201,,,,,,,,,,,,,,,,12/16/2021 4:29:25 PM,ccber_user,12/16/2021 4:29:25 PM,ccber_user,-119.87381113233,34.4208859127488
42,Great Egret,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,9f749eba-26b4-4e9d-a66e-9c2f84ef8e6f,,,,,,,,,,,,,,,,12/16/2021 4:30:36 PM,ccber_user,12/16/2021 4:30:36 PM,ccber_user,-119.87269452194,34.4202543293354
43,White-crowned Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,34f799c3-0c61-4738-9e95-0574db5616ba,,,,,,,,,,,,,,,,12/16/2021 4:33:12 PM,ccber_user,12/16/2021 4:33:12 PM,ccber_user,-119.872591975657,34.4211683821356
44,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,b82bde25-b0a4-450b-93eb-716358e1e7a4,,,,,,,,,,,,,,,,12/16/2021 4:33:44 PM,ccber_user,12/16/2021 4:33:44 PM,ccber_user,-119.872268783377,34.4205608806256
45,Yellow-rumped Warbler,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,8250ed69-b9ec-4755-b821-ff52831b8fd2,,,,,,,,,,,,,,,,12/16/2021 4:35:03 PM,ccber_user,12/16/2021 4:35:03 PM,ccber_user,-119.872100722063,34.4211506672018
46,White-crowned Sparrow,6,No,Bare ground,,,,,,,,,,,,,,,,,,,,,72639081-d75d-40e7-9b28-6695c4a12f31,,,,,,,,,,,,,,,,12/16/2021 4:35:18 PM,ccber_user,12/16/2021 4:35:18 PM,ccber_user,-119.872097873505,34.4211580922686
47,Lesser Goldfinch,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,87a51f9a-9d67-4cbb-80b5-64e5c5cdf47d,,,,,,,,,,,,,,,,12/16/2021 4:35:56 PM,ccber_user,12/16/2021 4:35:56 PM,ccber_user,-119.872388420109,34.4211510429013
48,Black Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,a5b492e8-3176-4d88-94fe-65eca4278df5,,,,,,,,,,,,,,,,12/16/2021 4:36:14 PM,ccber_user,12/16/2021 4:36:14 PM,ccber_user,-119.871733266196,34.4210523539195
49,American Crow,1,No,Fence,,,,,,,,,,,,,,,,,,,,,249881cf-a9a2-47f8-9646-268829b486fe,,,,,,,,,,,,,,,,12/16/2021 4:36:34 PM,ccber_user,12/16/2021 4:36:34 PM,ccber_user,-119.871200597571,34.4211228461671
50,Ruby-crowned Kinglet,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,7388bfae-bb09-4bcb-b841-db89e2759364,,,,,,,,,,,,,,,,12/16/2021 4:36:48 PM,ccber_user,12/16/2021 4:36:48 PM,ccber_user,-119.872126358184,34.4206529276032
51,Blue-gray Gnatcatcher,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,407a735e-faf6-4407-b457-c9fe3ab9f576,,,,,,,,,,,,,,,,12/16/2021 4:37:03 PM,ccber_user,12/16/2021 4:37:03 PM,ccber_user,-119.871844357253,34.4211346254982
52,Mallard,4,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,48ede703-cd44-458e-afc7-e1043f959d23,,,,,,,,,,,,,,,,12/16/2021 4:38:08 PM,ccber_user,12/16/2021 4:38:08 PM,ccber_user,-119.871331627635,34.421007739724
53,Yellow-rumped Warbler,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,7acce167-85c5-4e1d-b3cd-cc2e36a810d4,,,,,,,,,,,,,,,,12/16/2021 4:38:27 PM,ccber_user,12/16/2021 4:38:27 PM,ccber_user,-119.871508234624,34.4210014913931
54,Red-winged Blackbird,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,ee5d5d14-9e30-48d7-98ca-b90249f6107d,,,,,,,,,,,,,,,,12/16/2021 4:41:05 PM,ccber_user,12/16/2021 4:41:05 PM,ccber_user,-119.871556659207,34.4210390873382
55,Yellow-rumped Warbler,5,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,742f5819-2605-4493-b2f9-f11d0a760262,,,,,,,,,,,,,,,,12/16/2021 4:41:39 PM,ccber_user,12/16/2021 4:41:39 PM,ccber_user,-119.87125756693,34.4210578856749
56,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,2b6c0196-09cd-4142-bb00-ef754c3f8914,,,,,,,,,,,,,,,,12/16/2021 4:42:42 PM,ccber_user,12/16/2021 4:42:42 PM,ccber_user,-119.870531363465,34.4211893701701
57,Red-shouldered Hawk,1,Yes,Vegetation - Tree,,,gopher dead,,,,,,,,,,,,,,,,,,a38f340b-9c57-4128-a8c8-fbf9d17604ac,,,,,,,,,,,,,,,,12/16/2021 4:44:11 PM,ccber_user,12/16/2021 4:46:45 PM,ccber_user,-119.870556999586,34.4211541240818
58,American Crow,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,0e2f722d-792e-46c9-921b-88ad6de81c47,,,,,,,,,,,,,,,,12/16/2021 4:44:45 PM,ccber_user,12/16/2021 4:44:45 PM,ccber_user,-119.8702272523,34.4209658850868
59,Mallard,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,d6853df4-3537-4b69-9fde-3deee945116b,,,,,,,,,,,,,,,,12/16/2021 4:45:03 PM,ccber_user,12/16/2021 4:45:03 PM,ccber_user,-119.870168328207,34.4211576906333
60,Common Yellowthroat,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,94ec3036-1c68-468d-9481-0cf79796e2cf,,,,,,,,,,,,,,,,12/16/2021 4:45:27 PM,ccber_user,12/16/2021 4:45:27 PM,ccber_user,-119.870598451447,34.4211744503851
61,Anna's Hummingbird,11,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,884a8d3f-9746-4549-a33e-ebb37cfa4d70,,,,,,,,,,,,,,,,12/16/2021 4:51:02 PM,ccber_user,12/16/2021 4:51:02 PM,ccber_user,-119.871384636322,34.4214775666302
62,Ruby-crowned Kinglet,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1ce330a0-a7a9-477f-8daf-f7f0e200361b,,,,,,,,,,,,,,,,12/16/2021 4:52:23 PM,ccber_user,12/16/2021 4:52:23 PM,ccber_user,-119.871358999302,34.4215245607355
63,White-crowned Sparrow,26,No,Bare ground,,,,,,,,,,,,,,,,,,,,,eb2fecf0-38b9-433b-96e3-e2a79760abc0,,,,,,,,,,,,,,,,12/16/2021 4:54:38 PM,ccber_user,12/16/2021 4:56:40 PM,ccber_user,-119.871951486741,34.4223399121875
64,Ruby-crowned Kinglet,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,ca5552fd-6806-44ef-b98d-81db6d2126fd,,,,,,,,,,,,,,,,12/16/2021 4:55:06 PM,ccber_user,12/16/2021 4:55:06 PM,ccber_user,-119.87241009466,34.4222459241259
65,American Crow,1,No,Fence,,,,,,,,,,,,,,,,,,,,,603ad8a6-56d9-4fc2-8cfd-58fc7713ece1,,,,,,,,,,,,,,,,12/16/2021 4:55:57 PM,ccber_user,12/16/2021 4:55:57 PM,ccber_user,-119.871393181097,34.4221119907518
66,Common Yellowthroat,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,f3228c8b-28db-471b-ace5-2def8f260b7a,,,,,,,,,,,,,,,,12/16/2021 4:56:14 PM,ccber_user,12/16/2021 4:56:14 PM,ccber_user,-119.872302449539,34.4224033540878
67,Scaly-breasted Munia,12,No,Air,,,,,,,,,,,,,,,,,,,,,0fdd5bd9-8f96-4e7c-912c-aa1445a72479,,,,,,,,,,,,,,,,12/16/2021 5:05:13 PM,ccber_user,12/16/2021 5:05:13 PM,ccber_user,-119.87374093977,34.4217524837725
68,Black-crowned Night-Heron,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,9b698c1e-185e-420f-ab06-7d303ea969a2,,,,,,,,,,,,,,,,12/16/2021 5:05:51 PM,ccber_user,12/16/2021 5:05:51 PM,ccber_user,-119.87316269512,34.4218723198511
69,Common Yellowthroat,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,29e86ce5-7592-429c-8699-9b5af0d5797d,,,,,,,,,,,,,,,,12/16/2021 5:06:39 PM,ccber_user,12/16/2021 5:06:39 PM,ccber_user,-119.873692515186,34.4216796430224
70,Scaly-breasted Munia,4,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,c4aea596-9ad8-40f7-a4ff-7d55adfa0cff,,,,,,,,,,,,,,,,12/16/2021 5:06:55 PM,ccber_user,12/16/2021 5:06:55 PM,ccber_user,-119.873749485443,34.4218206264005
71,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,96bdac6e-cb7c-4237-b73a-eba5db4dc465,,,,,,,,,,,,,,,,12/16/2021 5:07:45 PM,ccber_user,12/16/2021 5:07:45 PM,ccber_user,-119.873683969513,34.4219475109412
72,Say's Phoebe,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,1aa5f69c-db01-4e6c-8a18-f6ee16ff9e7d,,,,,,,,,,,,,,,,12/16/2021 5:17:14 PM,ccber_user,12/16/2021 5:17:14 PM,ccber_user,-119.874460980793,34.4206634680001
73,Black Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,b2e93751-d6e5-4742-883a-4e41ee13d079,,,,,,,,,,,,,,,,12/16/2021 5:19:09 PM,ccber_user,12/16/2021 5:19:09 PM,ccber_user,-119.874908199871,34.420557073955
74,Lincoln's Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,0b20ac40-736a-4b64-ac67-596d2aed78b0,,,,,,,,,,,,,,,,12/16/2021 5:19:51 PM,ccber_user,12/16/2021 5:19:51 PM,ccber_user,-119.875014205566,34.4204620242154
75,Anna's Hummingbird,1,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,6a329bd7-e1b3-4142-9edc-4916f3dc8a9d,,,,,,,,,,,,,,,,12/16/2021 5:22:53 PM,ccber_user,12/16/2021 5:22:53 PM,ccber_user,-119.876169415665,34.4205646776627
76,Gadwall,6,Yes,,,,,,,,,,,,,,,,,,,,,,58fb71af-1f65-4695-9f33-ba4ced42cd21,,,,,,,,,,,,,,,,12/16/2021 5:25:15 PM,ccber_user,12/16/2021 5:25:15 PM,ccber_user,-119.87695293973,34.4201122399168
77,Song Sparrow,2,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,fec37ac3-4327-411b-bf91-6dc11430fe5d,,,,,,,,,,,,,,,,12/16/2021 5:27:19 PM,ccber_user,12/16/2021 5:27:19 PM,ccber_user,-119.877128080668,34.4205874895228
78,Mallard,5,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,484684e4-ab9f-453d-8422-1d977e25a18f,,,,,,,,,,,,,,,,12/16/2021 5:29:38 PM,ccber_user,12/16/2021 5:29:38 PM,ccber_user,-119.878834791673,34.4210747862415
79,American Coot,4,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,067dccae-7d0a-4d39-9da5-b0510d05291c,,,,,,,,,,,,,,,,12/16/2021 5:29:52 PM,ccber_user,12/16/2021 5:29:52 PM,ccber_user,-119.879088284568,34.4211432213856
80,Gadwall,6,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,bda22ade-1822-4aa2-9b08-d89b238f5230,,,,,,,,,,,,,,,,12/16/2021 5:30:10 PM,ccber_user,12/16/2021 5:30:10 PM,ccber_user,-119.878327804984,34.4208998959274
81,American Wigeon,2,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,7a551422-917c-4060-a907-6ad03bceb662,,,,,,,,,,,,,,,,12/16/2021 5:30:25 PM,ccber_user,12/16/2021 5:30:25 PM,ccber_user,-119.878703435521,34.421124211876
82,Greater Yellowlegs,2,Yes,Air,,,,,,,,,,,,,,,,,,,,,440e5e95-c3b9-43a2-8597-a8674632fd7f,,,,,,,,,,,,,,,,12/16/2021 5:30:54 PM,ccber_user,12/16/2021 5:30:54 PM,ccber_user,-119.877990704089,34.4206869852927
83,California Towhee,1,No,Bare ground,,,,,,,,,,,,,,,,,,,,,6f167db2-3fdc-404a-b4bc-e4acbd5929b4,,,,,,,,,,,,,,,,12/16/2021 5:31:54 PM,ccber_user,12/16/2021 5:31:54 PM,ccber_user,-119.877626595345,34.4209721334204
84,American Crow,1,No,Building,,,,,,,,,,,,,,,,,,,,,8786521c-64fc-4999-98ab-fb4b9372f5f3,,,,,,,,,,,,,,,,12/16/2021 5:32:16 PM,ccber_user,12/16/2021 5:32:16 PM,ccber_user,-119.878308722073,34.4217211171593
85,American Crow,1,No,Bridge,,,,,,,,,,,,,,,,,,,,,d05abc5b-4812-40c7-9243-9c483956b9bf,,,,,,,,,,,,,,,,12/16/2021 5:33:18 PM,ccber_user,12/16/2021 5:33:18 PM,ccber_user,-119.878875273353,34.4213307849093
86,Black Phoebe,1,No,Vegetation - Herbaceous,,,,,,,,,,,,,,,,,,,,,031e99f8-697b-442f-bf1c-b3d8baeee7c3,,,,,,,,,,,,,,,,12/16/2021 5:34:04 PM,ccber_user,12/16/2021 5:34:04 PM,ccber_user,-119.878721636286,34.4212727472213
87,American Coot,1,No,Water - Floating,,,,,,,,,,,,,,,,,,,,,fca62349-d73c-4a0c-ad8d-73fce9e69146,,,,,,,,,,,,,,,,12/16/2021 5:35:29 PM,ccber_user,12/16/2021 5:35:29 PM,ccber_user,-119.878916912961,34.4214148806111
88,House Finch,2,No,Vegetation - Tree,,,,,,,,,,,,,,,,,,,,,3faf09ff-6910-4af5-bc65-7aee7132b425,,,,,,,,,,,,,,,,12/16/2021 5:36:06 PM,ccber_user,12/16/2021 5:36:06 PM,ccber_user,-119.878934143547,34.4215314440826
89,House Wren,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,c266fd72-5c69-4a27-aebe-c3f77f90c8ac,,,,,,,,,,,,,,,,12/16/2021 5:41:07 PM,ccber_user,12/16/2021 5:41:07 PM,ccber_user,-119.879640581381,34.4214193838037
90,White-crowned Sparrow,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,40ff89cf-5d04-4209-bd94-71f0bf2c83d3,,,,,,,,,,,,,,,,12/16/2021 5:41:25 PM,ccber_user,12/16/2021 5:41:25 PM,ccber_user,-119.879764887555,34.4214309192968
91,Common Yellowthroat,1,No,Vegetation - Shrub,,,,,,,,,,,,,,,,,,,,,2ecb32b4-660d-4fc8-a926-e99fa9f0a25e,,,,,,,,,,,,,,,,12/16/2021 5:41:42 PM,ccber_user,12/16/2021 5:41:42 PM,ccber_user,-119.879649904995,34.4214386096247
